20000,B002C50X1M,A3LWC833HQIG7J,austin_Larry,0,0,5,1295568000,"Excellent chips, full of flavor and just the right thickness and doneness","I purchased the Salt and Vinegar chips and have been very pleased. There is the right amount of vinegar, virtually every single chip I have tasted is done just right, no burned chips, and they have an excellent thickness to impart just the correct amount of potato taste.<br /><br />They go great with lunches or as a snack. They are very economical. Beats the heck in terms of quality, taste, and price to buying these at work or out and about (I bought the 2 ounce bags). I will be trying some of the other intriguing flavors. Recommended."
20001,B002C50X1M,AJKQOYD9ILG9Y,T. Ferek,0,0,5,1295049600,good chips,"This is a heavy kettle style chip that is not as ""heavy"" as kettle brand chips, but bas good flavor.  I will reorder."
20002,B002C50X1M,A2WV4N0X29CIFN,leecash2fly,0,0,5,1294099200,Great Chips,I recently bought these chips.  Came home and only three bags were left in the box.  My whole family loves them.  They have great flavor and better and healthier than more chips. I'm ordering a few more boxes today
20003,B002C50X1M,A32SQ3PVLO0UGQ,J. Gilbert,0,0,4,1293753600,Very good taste-twist chips,"These are not the ""same old"" chips by far and the Asian Sweet & Spicy sparked my imagination too, makes you appreciate the new and improved variety of potatoe chips. This flavor is easily an ""8"" on the ten-scale."
20004,B002C50X1M,A1WRBCQDIH209I,angiechildress,0,0,5,1286064000,chips,"I love Rosemary chips, but can't find any at my location. I was glad I came across these, at such a great price."
20005,B002C50X1M,A2ICY2Y1JNCXAM,"M&M ""MyTrueComment""",0,0,5,1280880000,Great Tasting Potato CHIPS.,The potato chips are wonderfully tasty.  My sons and I both like the Rosemary and Olive Oil because it is not as spicy.  We also got the Jalapeno.  It is not so much I don't like the Jalapeno.  It is spicy hot for me.  I still love the potato chips.
20006,B002C50X1M,ADYHYJQFKM70N,mags,0,0,5,1280793600,Best Jalapeno chips,Being what you would call a chip connoisseur was looking forward to trying these.  Great chips.
20007,B002C50X1M,A28CUV51TCMFVQ,Karen Frances,0,0,5,1274918400,just the right size package; great chips,Very nice chips; just the right size to serve with a sandwich and watch my calories.
20008,B002C50X1M,A2KQXXE40J4TKV,"C. Wu ""awu4u""",0,0,4,1273536000,Flavorful but Salty,"My order was carried out in a fast and effective manner. I received my shipment of chips within two days and had no problems with the retailer.<br /><br />The chips (Sweet Onion variety) are flavorful and particularly crunchy. The only negative--a subjective one--is that the chips may be too salty. Other than that, I would recommend buying these chips again."
20009,B002C50X1M,AGS1GGTC4ZK4V,Orton Redux,0,0,5,1260489600,Superior chips - wow!,"This is a re-post of the review I left for the 5 oz bags ... Addictive and totally unexpected. I first tasted these at the Fancy Food Show in New York a couple of years ago. Was amazed to find them on Amazon - and bought immediately for our lunch clients. What you want in a potato chip: the crunch is fantastic and the flavor gives off both rosemary and olive oil, ending in a surprisingly smoky note."
20010,B002C50X1M,AVC789PXME9TG,MG,5,8,1,1335830400,According to the Manufacturer's own website these have no Olive Oil!!!!,"Ingredients on Deep River Snacks's website are: Potatoes, sunflower oil and/or corn oil, whey, sea salt, onion powder, sugar, garlic powder, torula yeast, dried parsley, maltodextrix, canola oil, soybean oil, rosemary extract and ""natural flavors"".<br /><br />False adversing much?"
20011,B002C50X1M,A2TFHMXBU9HG3P,P. Myers,1,2,1,1325980800,too much of a good thing,"These chips are very spicy to say the least, my tongue burned too much to finish the small individual serving bag. They have an overpowering amount of some Asian spice, perhaps ginger, but it is way too strong and you are left with a very unpleasant taste. I bought 24 of the small size bags but could not bring myself to like the flavor, it all ended up in the trash.  This is definitely a chip that will appeal to only certain palates. I do like the sweet onion flavor of this brand but this Asian flavor was too much of a good thing!"
20012,B002C50X1M,A2JO9MU465LFBE,ruth,1,2,5,1310342400,Yum!,"I loved kettle chips from the moment I tried them but I felt absolutely disgusting every time I had the Kettle Brand. Though very tasty and crunchy, they were also very oily. With Deep River Snacks, they've got the crunch and taste without that repulsive burst of oil in your mouth with each crunch that Kettle Brand had. I LOVE the Sweet Onion Maui and Mesquite BBQ. The Jalapeno flavor does spicy justice and the Rosemary & olive Oil is very unique for a chip. I wish they had a sour cream and onion flavor but I love them regardless."
20013,B002C50X1M,A19NP8YYADOOSF,N. Krumpe,1,2,5,1287014400,"Delicious, great texture, 3 ingredients","I did a search on Amazon for Kettle reduced fat chips, hoping to find a good deal on Kettle brand chips.  I stumbled upon these Deep River reduced fat kettle chips, and liked the per bag price (works out to about $1.50 per bag, about half the price of a similarly sized bag of Kettle brand chips at my local grocery store).  I am so glad I ordered these.  I love the taste, and I love the texture, and never would have guessed they were reduced fat.  I particularly like the short list of ingredients: Potatoes, Sunflower or Corn oil, and Salt.  That's it.<br /><br />I do wish Amazon would make it easy to find the nutritional information...so, here are the basics: 12-chip serving (28g) is 120 calories, 6g fat, 1g fiber.<br /><br />I will definitely order these again."
20014,B002C50X1M,A32T12MJ883R17,Cricket,1,2,5,1280275200,Good product.,"They are a healthier chip with less salt and fat, which I like better than the over-salted regular chips on the market.  The flavor is great and they are nice and crunchy. Absolutely worth a try!"
20015,B002C50X1M,A1KX9LI4I9LU8H,"Kathleen C. Lockhart ""kcl""",1,2,5,1271203200,Excellent chips!,Love these chips.  Good for a quick snack and I don't fee TOO guilty eating them since they have less fat and salt than regular chips.  Highly recommended.
20016,B002C50X1M,A3EBSEY42XYMVW,"Jo Schram ""Ongoing Artist""",1,2,5,1260748800,Deep River Salt & Vinegar Chips,"You know you have a great salt & vinegar chip when after one individual bag your mouth is all puckered up!<br />Deep River makes a great chip and comes in packages just the right size for one person to enjoy. And, being kettle chips, just makes each bite a great taste and texture combination you are sure to enjoy.<br />Try some now.<br />http://www.amazon.com/gp/product/B002C50XA8/ref=cm_cr_rev_prod_title"
20017,B002C50X1M,A23ZGL2ELO5Y0G,Chip lover,0,1,2,1343174400,Yuk,The sweet Maui onion tastes like sour cream and onion.  I was hoping to get the delicious chips that I enjoyed in Maui.  Don't wast your time.
20018,B002C50X1M,A2Z8VKTJX9RQLI,organic nut,0,1,3,1305417600,Disappointed,"Olive oil in large bold print on the front of the bag is misleading!!  Olive oil is NOT the main oil the chips are cooked in.  The product has more sunflower, corn and canola oils than it does olive oil!! The ingredients are NOT listed in the description.  I should have known better.<br />There are other, much better ""Olive Oil"" potato chips on the market that use ONLY olive oil. I was quite disappointed in this brand."
20019,B002C50X1M,A1DTQYJG91K12I,Blizz Lizz,0,1,1,1302998400,Too many rotten chips!,"I love salt & vinegar kettle chips so I decided to try these after reading good reviews. When I received them, I noticed from the very first bag that over half of the chips were inedible due to rotten potatoes! I know how kettle chips should look, and I know what normal marks look like on chips. These were rotten. After waiting over a month for a response from the company, I finally found a phone number and called them, only to be told there was nothing they could do. The sad thing is, the chips that were edible were actually flavorful and tasty. Obviously they just don't care about consistent quality, so stay away from these chips!"
20020,B002C50X1M,A3FRWBGL8TSOY7,cameokid,0,1,2,1297728000,"FLAVOR TOO STRONG, COATING TOO MESSY","The kettle chip itself is crisp, crunchy and good, although somewhat greasy.  Over coated with the flavoring causing mouth burn when it was not expected in a chip with Rosemary flavoring.  Leaves greasy, gritty residue on fingers after two or three chips."
20021,B002C50X1M,AJ3M8ZLT6W5CC,Erik Chew,1,3,3,1285027200,"Crunchy, but a bit on the salty side","I ordered these because I had purchased a bag of Sweet maui Onion chips from the supermarket. They were so good that I had to get another.<br /><br />The order came and I popped open a bag. They are very crunchy, so if you're into that, these are the chips for you. However, they do tend to get really salty. I found myself having quite a few sips of beer when eating these"
20022,B002C50X1M,A3RAN1B9KD553H,Denise M. Muiter,0,2,3,1256774400,Misleading Allergen Info,I bought these potato chips because they sounded tasty and because of the natural sounding ingredients... but also specifically because they are gluten free.  I have a son with food allergies and he cannot gluten... or Milk.  I was so upset when I received these to find out that they contain Milk!  I do not see this information anywhere on the product page.
20023,B000AXSG0S,A1Y5FP1F1XHERC,"Maureen Barnes ""dulcimist""",1,1,5,1231977600,Christmas in a glass,"If egg nog is synonymous with Christmas for you, this is the syrup for you!  We add just one tablespoon to 2 oz espresso and 8 oz hot milk for a delicious beverage and much less cost than the coffee houses.  Enjoy!"
20024,B000AXSG0S,A3HMUHOY8B5BIO,"Susan F. Rae ""suZen""",0,1,1,1331856000,Flavor not there,"I was disappointed - supersweet, but just not flavorful.  Same thing with the peppermint.  Will not purchase this brand again."
20025,B0002PCESY,A3S5TR05CP8X6A,Veronica Goodview,2,2,5,1248134400,Another Meiji Classic!,"These are wonderful little chocolate bits, and that is all they need to be.  They look a bit like miniature Tootsie Rolls, so I was expecting them to be chewy at first.  They are soft, with a nice smooth chocolate flavor, and easy to eat by the handful.  Very highly recommended!"
20026,B0002PCESY,A3C3SOR6H8GU3P,"Jennifer Scafide ""ChibiAngel86""",2,2,5,1194739200,Best Candy Ever!,"This is the best and most addictive candy that I've had in a long time. You can never have to much of this candy. It goes so quickly. If you like Japanese snacks of any kind, give this a try."
20027,B0002PCESY,A2NOF2YT9WRXC8,gregory flanagan,2,3,5,1116892800,Yumm!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,I wish I could rate this  100 stars!!!!  Tey are soooo yummy !!!!! Try them PLEASE!!!!
20028,B000RHXI1E,A3TANPTFEA1MIE,Mary Showalter,2,2,5,1202860800,"Yummy, healthy figs!","These figs are firm on the outside and somewhat soft on the inside. I can just feel the health radiating through my body *wink* when I eat them. I dipped them in extra dark heart-healthy chocolate, put each one in a mini-heart muffin paper, and gave as valentine gifts instead of the usual boring, bad-for-you chocolates."
20029,B000RHXI1E,A2QW0BW7ME7FOG,"capebabs ""capebabs""",0,0,5,1270857600,Delightful Mission Figs,"Moist and chewy, very sweet and delicious.  A great snack<br />for hiking.  I will buy them again."
20030,B0000GL1OS,A3UYVIJ2QOZ7N0,donald g fisher,3,3,5,1260403200,Anchiote Paste Reviewed,A recent trip to Mexico introduced me to this tasty seasoning dificult to find in local markets.<br /><br />Good on all kinds of meats includin seafood. Amazing on halibut steaks and even turkey.<br /><br />Amazon.com is an amaziing resource for hard to find items.
20031,B000Z7KR6A,A3T1MZFJSIVR7G,Joanne,0,0,5,1349481600,Great taste!,"This is a sweet and tangy sauce that tastes great on ribs, wings and pork chops!  Used in on Country Ribs in the crockpot and got rave reviews."
20032,B000Z7KR6A,A2D1A0HRJL5YCC,Norma R. Mills,0,0,5,1316995200,Cherokee,"We lived in South Carolina many years ago and enjoyed their pork BBQ.  Being from Texas, it took us some time to try this type of BBQ.  The sause used on these sandwiches was similar to Carolina Gold, or possibly the same.  We loved it.  A friend brought me back a bottle and we went ape over it. I tried the internet and there it was.  We are enjoying this tangy and different BBQ sauce with pork and chicken.  We find it of high quality and a wondeful reminder of our days in South Carolina.  Since it is not sold here, I am sure I will be a returning customer.  I highly recommend anyone try this product."
20033,B000Z7KR6A,A1MPVFEE1558Q9,nana1,0,0,5,1311897600,gold fever,Best sauce for boneless chicken wings. Also great on bone-in wings.  Closest thing to our favorite wings at a great restaurant that we visit frequently.
20034,B001LDAE4C,A2SDZ362NF1LWS,AandC,17,19,1,1296777600,Not the real one again :-(,"Of course, the problem that we have, my wife and I, is the fact that we are Belgians and lived the first 25 years of our lifes in Liege (born and raised). So when I get pearl sugar online for our Liege waffles, like this one, pretending to be ""belgian pearl sugar"" (it's written on the box!), we can only be disappointed. I guess it's good enough for those who never been in Belgium or those who just passed by there...Those swedish made pearl sugar - at least they are not the rocky sugar - are too big, melt during cooking, give a taste of caramel instead, making the waffle chewy. Oh well...I'm sure one day we'll find the real belgian pearl sugar somewhere online..."
20035,B001LDAE4C,A14QECXQ22XKTP,"J. Gagnon ""JG""",5,5,4,1255478400,Larger pearls than expected,"Product is great, as described, although beware the pearls are larger than Swedish pearl sugar, about 1-2 cm in diameter."
20036,B001LDAE4C,A2DYMDOAJURO5F,"Aceto ""Hope is a Weed Exasperatus: 1:18""",5,5,5,1250121600,Best quality,"For those of you who read Barbery's beautiful short novel, Gourmet Rhapsody, this is the special ingredient to making Chouquette, the McGuffin to the book.  When you bake with it, it mobilizes in the oven to create wondrous pockets of sweet perfection.<br /><br />Do not be fooled by the stuff in the stores, those shiny waxy balls of carnuba called sugar pearls.  OK for decoration, they will not work for baking.  If you do a lot of baking, the 4 pack is a better buy because of the shipping cost."
20037,B001LDAE4C,AO99UHMAVWB9N,R. Oliveira,5,6,5,1269820800,This is the real deal if you want to do the real Belgium waffle,"Real Belgium Waffle receipts will just work if you use this sugar. I failed several times before with other sugars ... Belgium waffle receipt will be in the box, you can't go wrong !"
20038,B001LDAE4C,A1L4FJUV0NVO31,Dave Pinke,2,2,4,1294790400,Liege Waffle - Awesome sugar (and gum?!),"So I haven't used this to make a Liege style belgian waffle yet, although I'm sure its the key ingredient I've been missing, but the pearl sugar came fast and as advertised and came with a small pack of Penguin Peppermint Gum for some reason.<br /><br />I also wanted to leave the recipe that's on the box here for those that want to try out their recipe which I've heard (but haven't verified) is awesome for Liege belgian waffles:<br /><br />Ingredients:<br />3 1/2 Cups Bread Flour<br />1 Packet Dry Yeast<br />3/4 Cup Lukewarm Milk (~105 F)<br />8 oz softened butter (2 sticks)<br />2 eggs<br />1/2 Teaspoon Salt<br />1 Teaspoon Vanilla<br />Cinnamon (optional)<br />1 Bag Lars' Own Belgian Pearl Sugar<br /><br />Directions:<br />Dissolve yeast in lukewarm milk. Gradually add all ingredients and the flour into the yeast/milk mix except for the pearl sugar. Let dough rise until it doubles in size (approx 30 minutes). Add pearl sugar and fold in. Divide dough into small patties about 3 to 4 ounces each (roughly an ice cream scoop). Bake in a heated and greased waffle iron.<br /><br />Serve drizzled with chocolate, fruit, whipped cream."
20039,B001LDAE4C,A64526JPXL4NH,p. annoyed,1,1,4,1342483200,"Good, but expensive","Good product, but too expensive on here.  I can get Lars Pearl Sugar in a grocery store near my house for $4.50 for 10oz.  It's a bigger store, and they have an aisle where they carry a lot of foreign foods, which is where it's at, not in the regular sugar aisle, but I imagine most bigger grocery stores would carry it."
20040,B001LDAE4C,AHJM3ND7BBGU4,J. kinkade,0,0,5,1330819200,Wonderful,"For authentic Belgian street waffles, you must use Pearl Sugar. As for quality, I will purchase this brand again and again. My entire family loved the waffles made with this sugar, and begged (demanded) that I make more. I'm not about to argue. They were sublime."
20041,B001LDAE4C,A36HBGDEFPWD0U,B. Holt,0,0,3,1324944000,Perfect for Liege Waffles,"If you're making Liege Waffles then you're in the right place. They're exactly what you need to get that caramelized exterior but still have a few crunchy bits in the waffle. I have to give it 3-stars through because this stuff is WAY too expensive. Amazon is the only place I can find this stuff, and I even live in the Dallas metro area."
20042,B001LDAE4C,AOJOBGMD7VFIW,Dd,0,0,5,1323907200,Belgium sugar,This is the way to make chicken and waffles.  The recipe uses yeast and is heavier.  A real treat. I would highly recommend.
20043,B001LDAE4C,A5Y70Y025O34P,"Debby ""&#34;Foodiewife&#34; is my moniker for...",0,0,5,1322870400,The recipe on the box is the only one you need,"I made the Liege Waffle recipe on this box.  I loved it!  If you'd like to see how I made them, it's on my blog link: [...]<br />You can make the waffle dough a day or two ahead of time, and then prepare them in a matter of minutes.  The sugar melted perfectly!"
20044,B001LDAE4C,A3LC9AIGI31Y50,lowepa,0,0,5,1296086400,Belgian Waffles Pearl Sugar,"This is ESSENTIAL sugar in making Liege-style waffles. Lived in Brussels<br />for 3 years, and got hooked on their waffles. Now with my new Cuisinart<br />Belgian waffle maker (from Amazon)...life is good."
20045,B001LDAE4C,A343VPC0C1RTDO,Kristina Hughes,0,0,5,1287532800,Sweet!,"I couldn't find this sugar in Belgium this summer and I looked everywhere for it! I found it on line, ordered it and had it within days of returning home.  Thanks!"
20046,B001LDAE4C,A10TRFHZWL0WQD,Lizzie,1,2,1,1341619200,double the price that you can find at other websites,"check out soap.com for the same sugar, same quantity (2 8oz boxes) for 7.49. also just fyi a belgian reviewed it and said this is not authentic and that it makes the waffle chewier."
20047,B001LDAE4C,A60N93VTK88RM,Shopper,1,2,2,1327363200,NOT for making ordinary Belgian Waffles!,"These sugar pearls are used for makign Belgian ""steet waffles"" common in the 18th century, (and now resurrected by foodies).  The waffles are properly called ""Gaufre Liege"" and are made using this type of beet-based sugar pearls which melt and carmelize using a dough recipe.<br /><br />The more common gooey batter Belgian Waffle recipe is called the ""Bruxelles"" type, and it would be very odd to use these sugar pearls when preparing them.  Ordinary Belgian ""Bruxelles"" waffle batter can be made perfectly using common cane sugar."
20048,B001LDAE4C,ANW1YTB8K4BB3,cltnancy,0,1,5,1323302400,Great for Belgian waffles,"My pearl sugar arrived just as expected.  I made Belgian waffles the next morning and they were fabulous.  This product is expensive, but worth every penny."
20049,B004U49R2Y,A2QMEV50CXB8OV,Donald C. Sheehy,15,15,5,1306972800,"Same Product as South Beach Living, Protein Fit, Cinnamon Raisin Cereal Bars","If you (like me) have been looking for the South Beach Living, Protein Fit, Cinnamon Raisin Cereal Bars then this product is what you want. According to the South Beach Living website all of their foods are being ""reimagined"". I'm not sure what that means but ultimately it means that the Protein Cereal Bars have been unavailable at my local grocery stores for some time.<br /><br />I saw these at my local store and decided to give them a try. It turns out that they are identical in size, taste, and nutritional content. After looking at the packaging I can see that they are actually both owned by Kraft Foods and this SnackWell's product is just a rebranding of the exact Protein bars I wanted.<br /><br />The price as of this posting is pretty high here through this Amazon reseller so I recommend asking your local grocer to carry them if they don't already. I know I was glad to find them!<br /><br />Bottom line is, if you're looking for these:<br /><br /><a href=""http://www.amazon.com/gp/product/B000K7382A"">South Beach Diet High Protein Cereal Bars, Cinnamon Raisin 5 ea</a><br /><br />Buy these instead:<br /><br /><a href=""http://www.amazon.com/gp/product/B004U49R2Y"">Snackwell's Cinnamon Raisin Bars, 6.15-Ounce (Pack of 4)</a>"
20050,B004U49R2Y,A2HHTQRVKJH88G,T. Smith,6,6,5,1310515200,Excellent cereal or snack bars!,My family were addicted to the South Beach protein bars and were disappointed that they were discontinued.  I found these here and bought them thinking they looked in the picture like the South Beach bars and was very happy when I received them and they were the same bars as far as I could tell.  These are sweet and a little crunchy but not too crunchy and not near as crunchy as granola bars.  They keep me from getting hungry when I cannot eat a full meal.  They do not have that gritty taste that some protein bars have.  I find that the flavor is like a cross between a cinnamon bun and a pecan roll.  Very good and glad to have found them here!
